"brand","dma","period","gross_add"
"Suddenlink","MONROE-ELDORADO, LA",2019-09-01,7
"Suddenlink","MONROE-ELDORADO, LA",2019-09-08,7
"Suddenlink","MONROE-ELDORADO, LA",2019-09-15,7
"Suddenlink","MONROE-ELDORADO, LA",2019-09-22,8
"Suddenlink","MONROE-ELDORADO, LA",2019-09-29,7
"Suddenlink","MONROE-ELDORADO, LA",2019-10-06,6
"Suddenlink","MONROE-ELDORADO, LA",2019-10-13,9
"Suddenlink","MONROE-ELDORADO, LA",2019-10-20,7
"Suddenlink","MONROE-ELDORADO, LA",2019-10-27,11
"Suddenlink","MONROE-ELDORADO, LA",2019-11-03,5
"Suddenlink","MONROE-ELDORADO, LA",2019-11-10,6
"Suddenlink","MONROE-ELDORADO, LA",2019-11-17,6
"Suddenlink","MONROE-ELDORADO, LA",2019-11-24,1
"Suddenlink","MONROE-ELDORADO, LA",2019-12-01,3
"Suddenlink","MONROE-ELDORADO, LA",2019-12-08,7
"Suddenlink","MONROE-ELDORADO, LA",2019-12-15,4
"Suddenlink","MONROE-ELDORADO, LA",2019-12-22,4
"Suddenlink","MONROE-ELDORADO, LA",2019-12-29,7
"Suddenlink","MONROE-ELDORADO, LA",2020-01-05,10
"Suddenlink","MONROE-ELDORADO, LA",2020-01-12,7
"Suddenlink","MONROE-ELDORADO, LA",2020-01-19,14
"Suddenlink","MONROE-ELDORADO, LA",2020-01-26,5
"Suddenlink","MONROE-ELDORADO, LA",2020-02-02,7
"Suddenlink","MONROE-ELDORADO, LA",2020-02-09,7
"Suddenlink","MONROE-ELDORADO, LA",2020-02-16,6
"Suddenlink","MONROE-ELDORADO, LA",2020-02-23,5
"Suddenlink","MONROE-ELDORADO, LA",2020-03-01,5
"Suddenlink","MONROE-ELDORADO, LA",2020-03-08,10
"Suddenlink","MONROE-ELDORADO, LA",2020-03-15,7
"Suddenlink","MONROE-ELDORADO, LA",2020-03-22,2
"Suddenlink","MONROE-ELDORADO, LA",2020-03-29,6
"Suddenlink","MONROE-ELDORADO, LA",2020-04-05,4
"Suddenlink","MONROE-ELDORADO, LA",2020-04-12,4
"Suddenlink","MONROE-ELDORADO, LA",2020-04-19,5
"Suddenlink","MONROE-ELDORADO, LA",2020-04-26,3
"Suddenlink","MONROE-ELDORADO, LA",2020-05-03,3
"Suddenlink","MONROE-ELDORADO, LA",2020-05-10,7
"Suddenlink","MONROE-ELDORADO, LA",2020-05-17,8
"Suddenlink","MONROE-ELDORADO, LA",2020-05-24,9
"Suddenlink","MONROE-ELDORADO, LA",2020-05-31,4
"Suddenlink","MONROE-ELDORADO, LA",2020-06-07,3
"Suddenlink","MONROE-ELDORADO, LA",2020-06-14,9
"Suddenlink","MONROE-ELDORADO, LA",2020-06-21,7
"Suddenlink","MONROE-ELDORADO, LA",2020-06-28,6
"Suddenlink","MONROE-ELDORADO, LA",2020-07-05,10
"Suddenlink","MONROE-ELDORADO, LA",2020-07-12,8
"Suddenlink","MONROE-ELDORADO, LA",2020-07-19,9
"Suddenlink","MONROE-ELDORADO, LA",2020-07-26,9
"Suddenlink","MONROE-ELDORADO, LA",2020-08-02,15
"Suddenlink","MONROE-ELDORADO, LA",2020-08-09,6
"Suddenlink","MONROE-ELDORADO, LA",2020-08-16,10
"Suddenlink","MONROE-ELDORADO, LA",2020-08-23,12
"Suddenlink","MONROE-ELDORADO, LA",2020-08-30,1
"Suddenlink","MONROE-ELDORADO, LA",2020-09-06,4
"Suddenlink","MONROE-ELDORADO, LA",2020-09-13,4
"Suddenlink","MONROE-ELDORADO, LA",2020-09-20,10
"Suddenlink","MONROE-ELDORADO, LA",2020-09-27,11
"Suddenlink","MONROE-ELDORADO, LA",2020-10-04,4
"Suddenlink","MONROE-ELDORADO, LA",2020-10-11,8
"Suddenlink","MONROE-ELDORADO, LA",2020-10-18,1
"Suddenlink","MONROE-ELDORADO, LA",2020-10-25,6
"Suddenlink","MONROE-ELDORADO, LA",2020-11-01,10
"Suddenlink","MONROE-ELDORADO, LA",2020-11-08,3
"Suddenlink","MONROE-ELDORADO, LA",2020-11-15,7
"Suddenlink","MONROE-ELDORADO, LA",2020-11-22,2
"Suddenlink","MONROE-ELDORADO, LA",2020-11-29,4
"Suddenlink","MONROE-ELDORADO, LA",2020-12-06,5
"Suddenlink","MONROE-ELDORADO, LA",2020-12-13,8
"Suddenlink","MONROE-ELDORADO, LA",2020-12-20,6
"Suddenlink","MONROE-ELDORADO, LA",2020-12-27,3
"Suddenlink","MONROE-ELDORADO, LA",2021-01-03,8
"Suddenlink","MONROE-ELDORADO, LA",2021-01-10,5
"Suddenlink","MONROE-ELDORADO, LA",2021-01-17,8
"Suddenlink","MONROE-ELDORADO, LA",2021-01-24,8
"Suddenlink","MONROE-ELDORADO, LA",2021-01-31,8
"Suddenlink","MONROE-ELDORADO, LA",2021-02-07,6
"Suddenlink","MONROE-ELDORADO, LA",2021-02-14,0
"Suddenlink","MONROE-ELDORADO, LA",2021-02-21,10
"Suddenlink","MONROE-ELDORADO, LA",2021-02-28,2
"Suddenlink","MONROE-ELDORADO, LA",2021-03-07,4
"Suddenlink","MONROE-ELDORADO, LA",2021-03-14,7
"Suddenlink","MONROE-ELDORADO, LA",2021-03-21,2
"Suddenlink","MONROE-ELDORADO, LA",2021-03-28,8
"Suddenlink","MONROE-ELDORADO, LA",2021-04-04,5
"Suddenlink","MONROE-ELDORADO, LA",2021-04-11,7
"Suddenlink","MONROE-ELDORADO, LA",2021-04-18,11
"Suddenlink","MONROE-ELDORADO, LA",2021-04-25,5
"Suddenlink","MONROE-ELDORADO, LA",2021-05-02,10
"Suddenlink","MONROE-ELDORADO, LA",2021-05-09,12
"Suddenlink","MONROE-ELDORADO, LA",2021-05-16,6
"Suddenlink","MONROE-ELDORADO, LA",2021-05-23,5
"Suddenlink","MONROE-ELDORADO, LA",2021-05-30,4
"Suddenlink","MONROE-ELDORADO, LA",2021-06-06,3
"Suddenlink","MONROE-ELDORADO, LA",2021-06-13,5
"Suddenlink","MONROE-ELDORADO, LA",2021-06-20,9
"Suddenlink","MONROE-ELDORADO, LA",2021-06-27,8
"Suddenlink","MONROE-ELDORADO, LA",2021-07-04,8
"Suddenlink","MONROE-ELDORADO, LA",2021-07-11,4
"Suddenlink","MONROE-ELDORADO, LA",2021-07-18,4
"Suddenlink","MONROE-ELDORADO, LA",2021-07-25,5
"Suddenlink","MONROE-ELDORADO, LA",2021-08-01,2
"Suddenlink","MONROE-ELDORADO, LA",2021-08-08,6
"Suddenlink","MONROE-ELDORADO, LA",2021-08-15,6
"Suddenlink","MONROE-ELDORADO, LA",2021-08-22,6
"Suddenlink","MONROE-ELDORADO, LA",2021-08-29,7
"Suddenlink","MONROE-ELDORADO, LA",2021-09-05,6
"Suddenlink","MONROE-ELDORADO, LA",2021-09-12,8
"Suddenlink","MONROE-ELDORADO, LA",2021-09-19,4
"Optimum","NEW YORK, NY",2016-01-03,960
"Optimum","NEW YORK, NY",2016-01-10,943
"Optimum","NEW YORK, NY",2016-01-17,815
"Optimum","NEW YORK, NY",2016-01-24,894
"Optimum","NEW YORK, NY",2016-01-31,899
"Optimum","NEW YORK, NY",2016-02-07,901
"Optimum","NEW YORK, NY",2016-02-14,769
"Optimum","NEW YORK, NY",2016-02-21,973
"Optimum","NEW YORK, NY",2016-02-28,1065
"Optimum","NEW YORK, NY",2016-03-06,950
"Optimum","NEW YORK, NY",2016-03-13,928
"Optimum","NEW YORK, NY",2016-03-20,830
"Optimum","NEW YORK, NY",2016-03-27,994
"Optimum","NEW YORK, NY",2016-04-03,965
"Optimum","NEW YORK, NY",2016-04-10,900
"Optimum","NEW YORK, NY",2016-04-17,896
"Optimum","NEW YORK, NY",2016-04-24,1017
"Optimum","NEW YORK, NY",2016-05-01,1053
"Optimum","NEW YORK, NY",2016-05-08,1054
"Optimum","NEW YORK, NY",2016-05-15,1009
"Optimum","NEW YORK, NY",2016-05-22,1069
"Optimum","NEW YORK, NY",2016-05-29,865
"Optimum","NEW YORK, NY",2016-06-05,949
"Optimum","NEW YORK, NY",2016-06-12,872
"Optimum","NEW YORK, NY",2016-06-19,847
"Optimum","NEW YORK, NY",2016-06-26,986
"Optimum","NEW YORK, NY",2016-07-03,764
"Optimum","NEW YORK, NY",2016-07-10,877
"Optimum","NEW YORK, NY",2016-07-17,880
"Optimum","NEW YORK, NY",2016-07-24,904
"Optimum","NEW YORK, NY",2016-07-31,946
"Optimum","NEW YORK, NY",2016-08-07,886
"Optimum","NEW YORK, NY",2016-08-14,865
"Optimum","NEW YORK, NY",2016-08-21,908
"Optimum","NEW YORK, NY",2016-08-28,1003
"Optimum","NEW YORK, NY",2016-09-04,714
"Optimum","NEW YORK, NY",2016-09-11,847
"Optimum","NEW YORK, NY",2016-09-18,956
"Optimum","NEW YORK, NY",2016-09-25,979
"Optimum","NEW YORK, NY",2016-10-02,905
"Optimum","NEW YORK, NY",2016-10-09,842
"Optimum","NEW YORK, NY",2016-10-16,867
"Optimum","NEW YORK, NY",2016-10-23,805
"Optimum","NEW YORK, NY",2016-10-30,944
"Optimum","NEW YORK, NY",2016-11-06,862
"Optimum","NEW YORK, NY",2016-11-13,863
"Optimum","NEW YORK, NY",2016-11-20,607
"Optimum","NEW YORK, NY",2016-11-27,939
"Optimum","NEW YORK, NY",2016-12-04,861
"Optimum","NEW YORK, NY",2016-12-11,857
"Optimum","NEW YORK, NY",2016-12-18,838
"Optimum","NEW YORK, NY",2016-12-25,581
"Optimum","NEW YORK, NY",2017-01-01,724
"Optimum","NEW YORK, NY",2017-01-08,861
"Optimum","NEW YORK, NY",2017-01-15,783
"Optimum","NEW YORK, NY",2017-01-22,969
"Optimum","NEW YORK, NY",2017-01-29,1071
"Optimum","NEW YORK, NY",2017-02-05,721
"Optimum","NEW YORK, NY",2017-02-12,887
"Optimum","NEW YORK, NY",2017-02-19,799
"Optimum","NEW YORK, NY",2017-02-26,1034
"Optimum","NEW YORK, NY",2017-03-05,1003
"Optimum","NEW YORK, NY",2017-03-12,646
"Optimum","NEW YORK, NY",2017-03-19,939
"Optimum","NEW YORK, NY",2017-03-26,948
"Optimum","NEW YORK, NY",2017-04-02,925
"Optimum","NEW YORK, NY",2017-04-09,756
"Optimum","NEW YORK, NY",2017-04-16,778
"Optimum","NEW YORK, NY",2017-04-23,1050
"Optimum","NEW YORK, NY",2017-04-30,996
"Optimum","NEW YORK, NY",2017-05-07,955
"Optimum","NEW YORK, NY",2017-05-14,903
"Optimum","NEW YORK, NY",2017-05-21,961
"Optimum","NEW YORK, NY",2017-05-28,689
"Optimum","NEW YORK, NY",2017-06-04,934
"Optimum","NEW YORK, NY",2017-06-11,905
"Optimum","NEW YORK, NY",2017-06-18,920
"Optimum","NEW YORK, NY",2017-06-25,952
"Optimum","NEW YORK, NY",2017-07-02,669
"Optimum","NEW YORK, NY",2017-07-09,837
"Optimum","NEW YORK, NY",2017-07-16,877
"Optimum","NEW YORK, NY",2017-07-23,965
"Optimum","NEW YORK, NY",2017-07-30,916
"Optimum","NEW YORK, NY",2017-08-06,828
"Optimum","NEW YORK, NY",2017-08-13,869
"Optimum","NEW YORK, NY",2017-08-20,925
"Optimum","NEW YORK, NY",2017-08-27,1011
"Optimum","NEW YORK, NY",2017-09-03,734
"Optimum","NEW YORK, NY",2017-09-10,938
"Optimum","NEW YORK, NY",2017-09-17,915
"Optimum","NEW YORK, NY",2017-09-24,936
"Optimum","NEW YORK, NY",2017-10-01,966
"Optimum","NEW YORK, NY",2017-10-08,893
"Optimum","NEW YORK, NY",2017-10-15,898
"Optimum","NEW YORK, NY",2017-10-22,902
"Optimum","NEW YORK, NY",2017-10-29,940
"Optimum","NEW YORK, NY",2017-11-05,856
"Optimum","NEW YORK, NY",2017-11-12,947
"Optimum","NEW YORK, NY",2017-11-19,661
"Optimum","NEW YORK, NY",2017-11-26,971
"Optimum","NEW YORK, NY",2017-12-03,980
"Optimum","NEW YORK, NY",2017-12-10,883
"Optimum","NEW YORK, NY",2017-12-17,886
"Optimum","NEW YORK, NY",2017-12-24,658
"Optimum","NEW YORK, NY",2017-12-31,505
"Optimum","NEW YORK, NY",2018-01-07,1061
"Optimum","NEW YORK, NY",2018-01-14,818
"Optimum","NEW YORK, NY",2018-01-21,1004
"Optimum","NEW YORK, NY",2018-01-28,965
"Optimum","NEW YORK, NY",2018-02-04,909
"Optimum","NEW YORK, NY",2018-02-11,883
"Optimum","NEW YORK, NY",2018-02-18,771
"Optimum","NEW YORK, NY",2018-02-25,952
"Optimum","NEW YORK, NY",2018-03-04,794
"Optimum","NEW YORK, NY",2018-03-11,879
"Optimum","NEW YORK, NY",2018-03-18,918
"Optimum","NEW YORK, NY",2018-03-25,1040
"Optimum","NEW YORK, NY",2018-04-01,889
"Optimum","NEW YORK, NY",2018-04-08,930
"Optimum","NEW YORK, NY",2018-04-15,882
"Optimum","NEW YORK, NY",2018-04-22,990
"Optimum","NEW YORK, NY",2018-04-29,954
"Optimum","NEW YORK, NY",2018-05-06,961
"Optimum","NEW YORK, NY",2018-05-13,962
"Optimum","NEW YORK, NY",2018-05-20,965
"Optimum","NEW YORK, NY",2018-05-27,738
"Optimum","NEW YORK, NY",2018-06-03,901
"Optimum","NEW YORK, NY",2018-06-10,961
"Optimum","NEW YORK, NY",2018-06-17,894
"Optimum","NEW YORK, NY",2018-06-24,979
"Optimum","NEW YORK, NY",2018-07-01,635
"Optimum","NEW YORK, NY",2018-07-08,855
"Optimum","NEW YORK, NY",2018-07-15,912
"Optimum","NEW YORK, NY",2018-07-22,859
"Optimum","NEW YORK, NY",2018-07-29,814
"Optimum","NEW YORK, NY",2018-08-05,787
"Optimum","NEW YORK, NY",2018-08-12,749
"Optimum","NEW YORK, NY",2018-08-19,807
"Optimum","NEW YORK, NY",2018-08-26,814
"Optimum","NEW YORK, NY",2018-09-02,718
"Optimum","NEW YORK, NY",2018-09-09,818
"Optimum","NEW YORK, NY",2018-09-16,1007
"Optimum","NEW YORK, NY",2018-09-23,823
"Optimum","NEW YORK, NY",2018-09-30,822
"Optimum","NEW YORK, NY",2018-10-07,865
"Optimum","NEW YORK, NY",2018-10-14,834
"Optimum","NEW YORK, NY",2018-10-21,926
"Optimum","NEW YORK, NY",2018-10-28,897
"Optimum","NEW YORK, NY",2018-11-04,940
"Optimum","NEW YORK, NY",2018-11-11,801
"Optimum","NEW YORK, NY",2018-11-18,498
"Optimum","NEW YORK, NY",2018-11-25,934
"Optimum","NEW YORK, NY",2018-12-02,818
"Optimum","NEW YORK, NY",2018-12-09,890
"Optimum","NEW YORK, NY",2018-12-16,834
"Optimum","NEW YORK, NY",2018-12-23,558
"Optimum","NEW YORK, NY",2018-12-30,562
"Optimum","NEW YORK, NY",2019-01-06,903
"Optimum","NEW YORK, NY",2019-01-13,847
"Optimum","NEW YORK, NY",2019-01-20,750
"Optimum","NEW YORK, NY",2019-01-27,843
"Optimum","NEW YORK, NY",2019-02-03,884
"Optimum","NEW YORK, NY",2019-02-10,792
"Optimum","NEW YORK, NY",2019-02-17,694
"Optimum","NEW YORK, NY",2019-02-24,938
"Optimum","NEW YORK, NY",2019-03-03,823
"Optimum","NEW YORK, NY",2019-03-10,933
"Optimum","NEW YORK, NY",2019-03-17,906
"Optimum","NEW YORK, NY",2019-03-24,971
"Optimum","NEW YORK, NY",2019-03-31,979
"Optimum","NEW YORK, NY",2019-04-07,907
"Optimum","NEW YORK, NY",2019-04-14,846
"Optimum","NEW YORK, NY",2019-04-21,853
"Optimum","NEW YORK, NY",2019-04-28,979
"Optimum","NEW YORK, NY",2019-05-05,926
"Optimum","NEW YORK, NY",2019-05-12,862
"Optimum","NEW YORK, NY",2019-05-19,838
"Optimum","NEW YORK, NY",2019-05-26,793
"Optimum","NEW YORK, NY",2019-06-02,895
"Optimum","NEW YORK, NY",2019-06-09,818
"Optimum","NEW YORK, NY",2019-06-16,881
"Optimum","NEW YORK, NY",2019-06-23,973
"Optimum","NEW YORK, NY",2019-06-30,628
"Optimum","NEW YORK, NY",2019-07-07,856
"Optimum","NEW YORK, NY",2019-07-14,802
"Optimum","NEW YORK, NY",2019-07-21,791
"Optimum","NEW YORK, NY",2019-07-28,780
"Optimum","NEW YORK, NY",2019-08-04,867
"Optimum","NEW YORK, NY",2019-08-11,804
"Optimum","NEW YORK, NY",2019-08-18,756
"Optimum","NEW YORK, NY",2019-08-25,940
"Optimum","NEW YORK, NY",2019-09-01,842
"Optimum","NEW YORK, NY",2019-09-08,1263
"Optimum","NEW YORK, NY",2019-09-15,869
"Optimum","NEW YORK, NY",2019-09-22,919
"Optimum","NEW YORK, NY",2019-09-29,972
"Optimum","NEW YORK, NY",2019-10-06,815
"Optimum","NEW YORK, NY",2019-10-13,696
"Optimum","NEW YORK, NY",2019-10-20,781
"Optimum","NEW YORK, NY",2019-10-27,873
"Optimum","NEW YORK, NY",2019-11-03,820
"Optimum","NEW YORK, NY",2019-11-10,798
"Optimum","NEW YORK, NY",2019-11-17,833
"Optimum","NEW YORK, NY",2019-11-24,548
"Optimum","NEW YORK, NY",2019-12-01,852
"Optimum","NEW YORK, NY",2019-12-08,856
"Optimum","NEW YORK, NY",2019-12-15,733
"Optimum","NEW YORK, NY",2019-12-22,511
"Optimum","NEW YORK, NY",2019-12-29,586
"Optimum","NEW YORK, NY",2020-01-05,865
"Optimum","NEW YORK, NY",2020-01-12,790
"Optimum","NEW YORK, NY",2020-01-19,649
"Optimum","NEW YORK, NY",2020-01-26,909
"Optimum","NEW YORK, NY",2020-02-02,907
"Optimum","NEW YORK, NY",2020-02-09,778
"Optimum","NEW YORK, NY",2020-02-16,713
"Optimum","NEW YORK, NY",2020-02-23,889
"Optimum","NEW YORK, NY",2020-03-01,830
"Optimum","NEW YORK, NY",2020-03-08,733
"Optimum","NEW YORK, NY",2020-03-15,629
"Optimum","NEW YORK, NY",2020-03-22,433
"Optimum","NEW YORK, NY",2020-03-29,441
"Optimum","NEW YORK, NY",2020-04-05,317
"Optimum","NEW YORK, NY",2020-04-12,283
"Optimum","NEW YORK, NY",2020-04-19,399
"Optimum","NEW YORK, NY",2020-04-26,410
"Optimum","NEW YORK, NY",2020-05-03,524
"Optimum","NEW YORK, NY",2020-05-10,523
"Optimum","NEW YORK, NY",2020-05-17,627
"Optimum","NEW YORK, NY",2020-05-24,545
"Optimum","NEW YORK, NY",2020-05-31,673
"Optimum","NEW YORK, NY",2020-06-07,746
"Optimum","NEW YORK, NY",2020-06-14,1346
"Optimum","NEW YORK, NY",2020-06-21,1690
"Optimum","NEW YORK, NY",2020-06-28,967
"Optimum","NEW YORK, NY",2020-07-05,1213
"Optimum","NEW YORK, NY",2020-07-12,1105
"Optimum","NEW YORK, NY",2020-07-19,978
"Optimum","NEW YORK, NY",2020-07-26,710
"Optimum","NEW YORK, NY",2020-08-02,877
"Optimum","NEW YORK, NY",2020-08-09,848
"Optimum","NEW YORK, NY",2020-08-16,811
"Optimum","NEW YORK, NY",2020-08-23,1008
"Optimum","NEW YORK, NY",2020-08-30,894
"Optimum","NEW YORK, NY",2020-09-06,725
"Optimum","NEW YORK, NY",2020-09-13,850
"Optimum","NEW YORK, NY",2020-09-20,922
"Optimum","NEW YORK, NY",2020-09-27,955
"Optimum","NEW YORK, NY",2020-10-04,905
"Optimum","NEW YORK, NY",2020-10-11,847
"Optimum","NEW YORK, NY",2020-10-18,835
"Optimum","NEW YORK, NY",2020-10-25,843
"Optimum","NEW YORK, NY",2020-11-01,766
"Optimum","NEW YORK, NY",2020-11-08,796
"Optimum","NEW YORK, NY",2020-11-15,757
"Optimum","NEW YORK, NY",2020-11-22,561
"Optimum","NEW YORK, NY",2020-11-29,801
"Optimum","NEW YORK, NY",2020-12-06,731
"Optimum","NEW YORK, NY",2020-12-13,639
"Optimum","NEW YORK, NY",2020-12-20,564
"Optimum","NEW YORK, NY",2020-12-27,583
"Optimum","NEW YORK, NY",2021-01-03,731
"Optimum","NEW YORK, NY",2021-01-10,761
"Optimum","NEW YORK, NY",2021-01-17,664
"Optimum","NEW YORK, NY",2021-01-24,863
"Optimum","NEW YORK, NY",2021-01-31,620
"Optimum","NEW YORK, NY",2021-02-07,826
"Optimum","NEW YORK, NY",2021-02-14,665
"Optimum","NEW YORK, NY",2021-02-21,1002
"Optimum","NEW YORK, NY",2021-02-28,917
"Optimum","NEW YORK, NY",2021-03-07,856
"Optimum","NEW YORK, NY",2021-03-14,875
"Optimum","NEW YORK, NY",2021-03-21,894
"Optimum","NEW YORK, NY",2021-03-28,794
"Optimum","NEW YORK, NY",2021-04-04,831
"Optimum","NEW YORK, NY",2021-04-11,872
"Optimum","NEW YORK, NY",2021-04-18,784
"Optimum","NEW YORK, NY",2021-04-25,884
"Optimum","NEW YORK, NY",2021-05-02,977
"Optimum","NEW YORK, NY",2021-05-09,866
"Optimum","NEW YORK, NY",2021-05-16,779
"Optimum","NEW YORK, NY",2021-05-23,926
"Optimum","NEW YORK, NY",2021-05-30,684
"Optimum","NEW YORK, NY",2021-06-06,865
"Optimum","NEW YORK, NY",2021-06-13,889
"Optimum","NEW YORK, NY",2021-06-20,884
"Optimum","NEW YORK, NY",2021-06-27,751
"Optimum","NEW YORK, NY",2021-07-04,642
"Optimum","NEW YORK, NY",2021-07-11,757
"Optimum","NEW YORK, NY",2021-07-18,742
"Optimum","NEW YORK, NY",2021-07-25,834
"Optimum","NEW YORK, NY",2021-08-01,808
"Optimum","NEW YORK, NY",2021-08-08,768
"Optimum","NEW YORK, NY",2021-08-15,708
"Optimum","NEW YORK, NY",2021-08-22,757
"Optimum","NEW YORK, NY",2021-08-29,762
"Optimum","NEW YORK, NY",2021-09-05,617
"Optimum","NEW YORK, NY",2021-09-12,1038
"Optimum","NEW YORK, NY",2021-09-19,937
"Suddenlink","ODESSA-MIDLAND, TX",2016-01-03,17
"Suddenlink","ODESSA-MIDLAND, TX",2016-01-10,12
"Suddenlink","ODESSA-MIDLAND, TX",2016-01-17,12
"Suddenlink","ODESSA-MIDLAND, TX",2016-01-24,15
"Suddenlink","ODESSA-MIDLAND, TX",2016-01-31,21
"Suddenlink","ODESSA-MIDLAND, TX",2016-02-07,13
"Suddenlink","ODESSA-MIDLAND, TX",2016-02-14,20
"Suddenlink","ODESSA-MIDLAND, TX",2016-02-21,18
"Suddenlink","ODESSA-MIDLAND, TX",2016-02-28,16
"Suddenlink","ODESSA-MIDLAND, TX",2016-03-06,9
"Suddenlink","ODESSA-MIDLAND, TX",2016-03-13,28
"Suddenlink","ODESSA-MIDLAND, TX",2016-03-20,14
"Suddenlink","ODESSA-MIDLAND, TX",2016-03-27,14
"Suddenlink","ODESSA-MIDLAND, TX",2016-04-03,12
"Suddenlink","ODESSA-MIDLAND, TX",2016-04-10,17
"Suddenlink","ODESSA-MIDLAND, TX",2016-04-17,21
"Suddenlink","ODESSA-MIDLAND, TX",2016-04-24,25
"Suddenlink","ODESSA-MIDLAND, TX",2016-05-01,16
"Suddenlink","ODESSA-MIDLAND, TX",2016-05-08,16
"Suddenlink","ODESSA-MIDLAND, TX",2016-05-15,19
"Suddenlink","ODESSA-MIDLAND, TX",2016-05-22,16
"Suddenlink","ODESSA-MIDLAND, TX",2016-05-29,11
"Suddenlink","ODESSA-MIDLAND, TX",2016-06-05,13
"Suddenlink","ODESSA-MIDLAND, TX",2016-06-12,12
"Suddenlink","ODESSA-MIDLAND, TX",2016-06-19,24
"Suddenlink","ODESSA-MIDLAND, TX",2016-06-26,21
"Suddenlink","ODESSA-MIDLAND, TX",2016-07-03,7
"Suddenlink","ODESSA-MIDLAND, TX",2016-07-10,19
"Suddenlink","ODESSA-MIDLAND, TX",2016-07-17,12
"Suddenlink","ODESSA-MIDLAND, TX",2016-07-24,19
"Suddenlink","ODESSA-MIDLAND, TX",2016-07-31,16
"Suddenlink","ODESSA-MIDLAND, TX",2016-08-07,15
"Suddenlink","ODESSA-MIDLAND, TX",2016-08-14,16
"Suddenlink","ODESSA-MIDLAND, TX",2016-08-21,20
"Suddenlink","ODESSA-MIDLAND, TX",2016-08-28,18
"Suddenlink","ODESSA-MIDLAND, TX",2016-09-04,15
"Suddenlink","ODESSA-MIDLAND, TX",2016-09-11,30
"Suddenlink","ODESSA-MIDLAND, TX",2016-09-18,28
"Suddenlink","ODESSA-MIDLAND, TX",2016-09-25,26
"Suddenlink","ODESSA-MIDLAND, TX",2016-10-02,28
"Suddenlink","ODESSA-MIDLAND, TX",2016-10-09,21
"Suddenlink","ODESSA-MIDLAND, TX",2016-10-16,19
"Suddenlink","ODESSA-MIDLAND, TX",2016-10-23,31
"Suddenlink","ODESSA-MIDLAND, TX",2016-10-30,19
"Suddenlink","ODESSA-MIDLAND, TX",2016-11-06,9
"Suddenlink","ODESSA-MIDLAND, TX",2016-11-13,18
"Suddenlink","ODESSA-MIDLAND, TX",2016-11-20,10
"Suddenlink","ODESSA-MIDLAND, TX",2016-11-27,22
"Suddenlink","ODESSA-MIDLAND, TX",2016-12-04,27
"Suddenlink","ODESSA-MIDLAND, TX",2016-12-11,20
"Suddenlink","ODESSA-MIDLAND, TX",2016-12-18,17
"Suddenlink","ODESSA-MIDLAND, TX",2016-12-25,10
"Suddenlink","ODESSA-MIDLAND, TX",2017-01-01,26
"Suddenlink","ODESSA-MIDLAND, TX",2017-01-08,10
"Suddenlink","ODESSA-MIDLAND, TX",2017-01-15,16
"Suddenlink","ODESSA-MIDLAND, TX",2017-01-22,14
"Suddenlink","ODESSA-MIDLAND, TX",2017-01-29,26
"Suddenlink","ODESSA-MIDLAND, TX",2017-02-05,20
"Suddenlink","ODESSA-MIDLAND, TX",2017-02-12,32
"Suddenlink","ODESSA-MIDLAND, TX",2017-02-19,22
"Suddenlink","ODESSA-MIDLAND, TX",2017-02-26,23
"Suddenlink","ODESSA-MIDLAND, TX",2017-03-05,10
"Suddenlink","ODESSA-MIDLAND, TX",2017-03-12,16
"Suddenlink","ODESSA-MIDLAND, TX",2017-03-19,15
"Suddenlink","ODESSA-MIDLAND, TX",2017-03-26,26
"Suddenlink","ODESSA-MIDLAND, TX",2017-04-02,23
"Suddenlink","ODESSA-MIDLAND, TX",2017-04-09,15
"Suddenlink","ODESSA-MIDLAND, TX",2017-04-16,14
"Suddenlink","ODESSA-MIDLAND, TX",2017-04-23,25
"Suddenlink","ODESSA-MIDLAND, TX",2017-04-30,14
"Suddenlink","ODESSA-MIDLAND, TX",2017-05-07,21
"Suddenlink","ODESSA-MIDLAND, TX",2017-05-14,27
"Suddenlink","ODESSA-MIDLAND, TX",2017-05-21,18
"Suddenlink","ODESSA-MIDLAND, TX",2017-05-28,6
"Suddenlink","ODESSA-MIDLAND, TX",2017-06-04,15
"Suddenlink","ODESSA-MIDLAND, TX",2017-06-11,9
"Suddenlink","ODESSA-MIDLAND, TX",2017-06-18,24
"Suddenlink","ODESSA-MIDLAND, TX",2017-06-25,13
"Suddenlink","ODESSA-MIDLAND, TX",2017-07-02,14
"Suddenlink","ODESSA-MIDLAND, TX",2017-07-09,18
"Suddenlink","ODESSA-MIDLAND, TX",2017-07-16,12
"Suddenlink","ODESSA-MIDLAND, TX",2017-07-23,17
"Suddenlink","ODESSA-MIDLAND, TX",2017-07-30,14
"Suddenlink","ODESSA-MIDLAND, TX",2017-08-06,16
"Suddenlink","ODESSA-MIDLAND, TX",2017-08-13,23
"Suddenlink","ODESSA-MIDLAND, TX",2017-08-20,9
"Suddenlink","ODESSA-MIDLAND, TX",2017-08-27,12
"Suddenlink","ODESSA-MIDLAND, TX",2017-09-03,15
"Suddenlink","ODESSA-MIDLAND, TX",2017-09-10,13
"Suddenlink","ODESSA-MIDLAND, TX",2017-09-17,12
"Suddenlink","ODESSA-MIDLAND, TX",2017-09-24,21
