"brand","period","dma","sales"
"Suddenlink",2020-08-16,"ODESSA-MIDLAND, TX",28
"Suddenlink",2020-08-23,"ODESSA-MIDLAND, TX",18
"Suddenlink",2020-08-30,"ODESSA-MIDLAND, TX",23
"Suddenlink",2020-09-06,"ODESSA-MIDLAND, TX",15
"Suddenlink",2020-09-13,"ODESSA-MIDLAND, TX",21
"Suddenlink",2020-09-20,"ODESSA-MIDLAND, TX",14
"Suddenlink",2020-09-27,"ODESSA-MIDLAND, TX",24
"Suddenlink",2020-10-04,"ODESSA-MIDLAND, TX",15
"Suddenlink",2020-10-11,"ODESSA-MIDLAND, TX",16
"Suddenlink",2020-10-18,"ODESSA-MIDLAND, TX",16
"Suddenlink",2020-10-25,"ODESSA-MIDLAND, TX",12
"Suddenlink",2020-11-01,"ODESSA-MIDLAND, TX",12
"Suddenlink",2020-11-08,"ODESSA-MIDLAND, TX",14
"Suddenlink",2020-11-15,"ODESSA-MIDLAND, TX",20
"Suddenlink",2020-11-22,"ODESSA-MIDLAND, TX",8
"Suddenlink",2020-11-29,"ODESSA-MIDLAND, TX",10
"Suddenlink",2020-12-06,"ODESSA-MIDLAND, TX",19
"Suddenlink",2020-12-13,"ODESSA-MIDLAND, TX",18
"Suddenlink",2020-12-20,"ODESSA-MIDLAND, TX",6
"Suddenlink",2020-12-27,"ODESSA-MIDLAND, TX",8
"Suddenlink",2021-01-03,"ODESSA-MIDLAND, TX",18
"Suddenlink",2021-01-10,"ODESSA-MIDLAND, TX",11
"Suddenlink",2021-01-17,"ODESSA-MIDLAND, TX",10
"Suddenlink",2021-01-24,"ODESSA-MIDLAND, TX",24
"Suddenlink",2021-01-31,"ODESSA-MIDLAND, TX",13
"Suddenlink",2021-02-07,"ODESSA-MIDLAND, TX",15
"Suddenlink",2021-02-14,"ODESSA-MIDLAND, TX",14
"Suddenlink",2021-02-21,"ODESSA-MIDLAND, TX",16
"Suddenlink",2021-02-28,"ODESSA-MIDLAND, TX",9
"Suddenlink",2021-03-07,"ODESSA-MIDLAND, TX",15
"Suddenlink",2021-03-14,"ODESSA-MIDLAND, TX",21
"Suddenlink",2021-03-21,"ODESSA-MIDLAND, TX",20
"Suddenlink",2021-03-28,"ODESSA-MIDLAND, TX",21
"Suddenlink",2021-04-04,"ODESSA-MIDLAND, TX",17
"Suddenlink",2021-04-11,"ODESSA-MIDLAND, TX",13
"Suddenlink",2021-04-18,"ODESSA-MIDLAND, TX",38
"Suddenlink",2021-04-25,"ODESSA-MIDLAND, TX",18
"Suddenlink",2021-05-02,"ODESSA-MIDLAND, TX",15
"Suddenlink",2021-05-09,"ODESSA-MIDLAND, TX",25
"Suddenlink",2021-05-16,"ODESSA-MIDLAND, TX",18
"Suddenlink",2021-05-23,"ODESSA-MIDLAND, TX",22
"Suddenlink",2021-05-30,"ODESSA-MIDLAND, TX",8
"Suddenlink",2021-06-06,"ODESSA-MIDLAND, TX",14
"Suddenlink",2021-06-13,"ODESSA-MIDLAND, TX",20
"Suddenlink",2021-06-20,"ODESSA-MIDLAND, TX",19
"Suddenlink",2021-06-27,"ODESSA-MIDLAND, TX",15
"Suddenlink",2021-07-04,"ODESSA-MIDLAND, TX",19
"Suddenlink",2021-07-11,"ODESSA-MIDLAND, TX",11
"Suddenlink",2021-07-18,"ODESSA-MIDLAND, TX",23
"Suddenlink",2021-07-25,"ODESSA-MIDLAND, TX",15
"Suddenlink",2021-08-01,"ODESSA-MIDLAND, TX",20
"Suddenlink",2021-08-08,"ODESSA-MIDLAND, TX",15
"Suddenlink",2021-08-15,"ODESSA-MIDLAND, TX",26
"Suddenlink",2021-08-22,"ODESSA-MIDLAND, TX",17
"Suddenlink",2021-08-29,"ODESSA-MIDLAND, TX",16
"Suddenlink",2021-09-05,"ODESSA-MIDLAND, TX",14
"Suddenlink",2021-09-12,"ODESSA-MIDLAND, TX",14
"Suddenlink",2021-09-19,"ODESSA-MIDLAND, TX",14
"Suddenlink",2016-01-03,"OKLAHOMA CITY, OK",15
"Suddenlink",2016-01-10,"OKLAHOMA CITY, OK",11
"Suddenlink",2016-01-17,"OKLAHOMA CITY, OK",12
"Suddenlink",2016-01-24,"OKLAHOMA CITY, OK",16
"Suddenlink",2016-01-31,"OKLAHOMA CITY, OK",14
"Suddenlink",2016-02-07,"OKLAHOMA CITY, OK",21
"Suddenlink",2016-02-14,"OKLAHOMA CITY, OK",11
"Suddenlink",2016-02-21,"OKLAHOMA CITY, OK",14
"Suddenlink",2016-02-28,"OKLAHOMA CITY, OK",16
"Suddenlink",2016-03-06,"OKLAHOMA CITY, OK",20
"Suddenlink",2016-03-13,"OKLAHOMA CITY, OK",20
"Suddenlink",2016-03-20,"OKLAHOMA CITY, OK",20
"Suddenlink",2016-03-27,"OKLAHOMA CITY, OK",15
"Suddenlink",2016-04-03,"OKLAHOMA CITY, OK",13
"Suddenlink",2016-04-10,"OKLAHOMA CITY, OK",18
"Suddenlink",2016-04-17,"OKLAHOMA CITY, OK",15
"Suddenlink",2016-04-24,"OKLAHOMA CITY, OK",21
"Suddenlink",2016-05-01,"OKLAHOMA CITY, OK",13
"Suddenlink",2016-05-08,"OKLAHOMA CITY, OK",18
"Suddenlink",2016-05-15,"OKLAHOMA CITY, OK",7
"Suddenlink",2016-05-22,"OKLAHOMA CITY, OK",11
"Suddenlink",2016-05-29,"OKLAHOMA CITY, OK",8
"Suddenlink",2016-06-05,"OKLAHOMA CITY, OK",12
"Suddenlink",2016-06-12,"OKLAHOMA CITY, OK",13
"Suddenlink",2016-06-19,"OKLAHOMA CITY, OK",14
"Suddenlink",2016-06-26,"OKLAHOMA CITY, OK",22
"Suddenlink",2016-07-03,"OKLAHOMA CITY, OK",8
"Suddenlink",2016-07-10,"OKLAHOMA CITY, OK",14
"Suddenlink",2016-07-17,"OKLAHOMA CITY, OK",15
"Suddenlink",2016-07-24,"OKLAHOMA CITY, OK",11
"Suddenlink",2016-07-31,"OKLAHOMA CITY, OK",15
"Suddenlink",2016-08-07,"OKLAHOMA CITY, OK",14
"Suddenlink",2016-08-14,"OKLAHOMA CITY, OK",11
"Suddenlink",2016-08-21,"OKLAHOMA CITY, OK",15
"Suddenlink",2016-08-28,"OKLAHOMA CITY, OK",16
"Suddenlink",2016-09-04,"OKLAHOMA CITY, OK",11
"Suddenlink",2016-09-11,"OKLAHOMA CITY, OK",11
"Suddenlink",2016-09-18,"OKLAHOMA CITY, OK",12
"Suddenlink",2016-09-25,"OKLAHOMA CITY, OK",12
"Suddenlink",2016-10-02,"OKLAHOMA CITY, OK",8
"Suddenlink",2016-10-09,"OKLAHOMA CITY, OK",19
"Suddenlink",2016-10-16,"OKLAHOMA CITY, OK",13
"Suddenlink",2016-10-23,"OKLAHOMA CITY, OK",27
"Suddenlink",2016-10-30,"OKLAHOMA CITY, OK",14
"Suddenlink",2016-11-06,"OKLAHOMA CITY, OK",11
"Suddenlink",2016-11-13,"OKLAHOMA CITY, OK",6
"Suddenlink",2016-11-20,"OKLAHOMA CITY, OK",6
"Suddenlink",2016-11-27,"OKLAHOMA CITY, OK",14
"Suddenlink",2016-12-04,"OKLAHOMA CITY, OK",10
"Suddenlink",2016-12-11,"OKLAHOMA CITY, OK",12
"Suddenlink",2016-12-18,"OKLAHOMA CITY, OK",13
"Suddenlink",2016-12-25,"OKLAHOMA CITY, OK",16
"Suddenlink",2017-01-01,"OKLAHOMA CITY, OK",10
"Suddenlink",2017-01-08,"OKLAHOMA CITY, OK",14
"Suddenlink",2017-01-15,"OKLAHOMA CITY, OK",20
"Suddenlink",2017-01-22,"OKLAHOMA CITY, OK",18
"Suddenlink",2017-01-29,"OKLAHOMA CITY, OK",13
"Suddenlink",2017-02-05,"OKLAHOMA CITY, OK",18
"Suddenlink",2017-02-12,"OKLAHOMA CITY, OK",13
"Suddenlink",2017-02-19,"OKLAHOMA CITY, OK",18
"Suddenlink",2017-02-26,"OKLAHOMA CITY, OK",21
"Suddenlink",2017-03-05,"OKLAHOMA CITY, OK",16
"Suddenlink",2017-03-12,"OKLAHOMA CITY, OK",16
"Suddenlink",2017-03-19,"OKLAHOMA CITY, OK",7
"Suddenlink",2017-03-26,"OKLAHOMA CITY, OK",21
"Suddenlink",2017-04-02,"OKLAHOMA CITY, OK",10
"Suddenlink",2017-04-09,"OKLAHOMA CITY, OK",12
"Suddenlink",2017-04-16,"OKLAHOMA CITY, OK",17
"Suddenlink",2017-04-23,"OKLAHOMA CITY, OK",18
"Suddenlink",2017-04-30,"OKLAHOMA CITY, OK",17
"Suddenlink",2017-05-07,"OKLAHOMA CITY, OK",20
"Suddenlink",2017-05-14,"OKLAHOMA CITY, OK",27
"Suddenlink",2017-05-21,"OKLAHOMA CITY, OK",20
"Suddenlink",2017-05-28,"OKLAHOMA CITY, OK",9
"Suddenlink",2017-06-04,"OKLAHOMA CITY, OK",14
"Suddenlink",2017-06-11,"OKLAHOMA CITY, OK",14
"Suddenlink",2017-06-18,"OKLAHOMA CITY, OK",19
"Suddenlink",2017-06-25,"OKLAHOMA CITY, OK",9
"Suddenlink",2017-07-02,"OKLAHOMA CITY, OK",13
"Suddenlink",2017-07-09,"OKLAHOMA CITY, OK",9
"Suddenlink",2017-07-16,"OKLAHOMA CITY, OK",16
"Suddenlink",2017-07-23,"OKLAHOMA CITY, OK",13
"Suddenlink",2017-07-30,"OKLAHOMA CITY, OK",14
"Suddenlink",2017-08-06,"OKLAHOMA CITY, OK",18
"Suddenlink",2017-08-13,"OKLAHOMA CITY, OK",17
"Suddenlink",2017-08-20,"OKLAHOMA CITY, OK",22
"Suddenlink",2017-08-27,"OKLAHOMA CITY, OK",17
"Suddenlink",2017-09-03,"OKLAHOMA CITY, OK",11
"Suddenlink",2017-09-10,"OKLAHOMA CITY, OK",10
"Suddenlink",2017-09-17,"OKLAHOMA CITY, OK",11
"Suddenlink",2017-09-24,"OKLAHOMA CITY, OK",16
"Suddenlink",2017-10-01,"OKLAHOMA CITY, OK",13
"Suddenlink",2017-10-08,"OKLAHOMA CITY, OK",5
"Suddenlink",2017-10-15,"OKLAHOMA CITY, OK",13
"Suddenlink",2017-10-22,"OKLAHOMA CITY, OK",11
"Suddenlink",2017-10-29,"OKLAHOMA CITY, OK",16
"Suddenlink",2017-11-05,"OKLAHOMA CITY, OK",9
"Suddenlink",2017-11-12,"OKLAHOMA CITY, OK",20
"Suddenlink",2017-11-19,"OKLAHOMA CITY, OK",12
"Suddenlink",2017-11-26,"OKLAHOMA CITY, OK",14
"Suddenlink",2017-12-03,"OKLAHOMA CITY, OK",18
"Suddenlink",2017-12-10,"OKLAHOMA CITY, OK",13
"Suddenlink",2017-12-17,"OKLAHOMA CITY, OK",18
"Suddenlink",2017-12-24,"OKLAHOMA CITY, OK",8
"Suddenlink",2017-12-31,"OKLAHOMA CITY, OK",17
"Suddenlink",2018-01-07,"OKLAHOMA CITY, OK",19
"Suddenlink",2018-01-14,"OKLAHOMA CITY, OK",15
"Suddenlink",2018-01-21,"OKLAHOMA CITY, OK",15
"Suddenlink",2018-01-28,"OKLAHOMA CITY, OK",9
"Suddenlink",2018-02-04,"OKLAHOMA CITY, OK",7
"Suddenlink",2018-02-11,"OKLAHOMA CITY, OK",11
"Suddenlink",2018-02-18,"OKLAHOMA CITY, OK",13
"Suddenlink",2018-02-25,"OKLAHOMA CITY, OK",13
"Suddenlink",2018-03-04,"OKLAHOMA CITY, OK",15
"Suddenlink",2018-03-11,"OKLAHOMA CITY, OK",14
"Suddenlink",2018-03-18,"OKLAHOMA CITY, OK",15
"Suddenlink",2018-03-25,"OKLAHOMA CITY, OK",17
"Suddenlink",2018-04-01,"OKLAHOMA CITY, OK",12
"Suddenlink",2018-04-08,"OKLAHOMA CITY, OK",14
"Suddenlink",2018-04-15,"OKLAHOMA CITY, OK",12
"Suddenlink",2018-04-22,"OKLAHOMA CITY, OK",19
"Suddenlink",2018-04-29,"OKLAHOMA CITY, OK",12
"Suddenlink",2018-05-06,"OKLAHOMA CITY, OK",15
"Suddenlink",2018-05-13,"OKLAHOMA CITY, OK",28
"Suddenlink",2018-05-20,"OKLAHOMA CITY, OK",19
"Suddenlink",2018-05-27,"OKLAHOMA CITY, OK",20
"Suddenlink",2018-06-03,"OKLAHOMA CITY, OK",18
"Suddenlink",2018-06-10,"OKLAHOMA CITY, OK",11
"Suddenlink",2018-06-17,"OKLAHOMA CITY, OK",17
"Suddenlink",2018-06-24,"OKLAHOMA CITY, OK",6
"Suddenlink",2018-07-01,"OKLAHOMA CITY, OK",29
"Suddenlink",2018-07-08,"OKLAHOMA CITY, OK",23
"Suddenlink",2018-07-15,"OKLAHOMA CITY, OK",18
"Suddenlink",2018-07-22,"OKLAHOMA CITY, OK",9
"Suddenlink",2018-07-29,"OKLAHOMA CITY, OK",13
"Suddenlink",2018-08-05,"OKLAHOMA CITY, OK",24
"Suddenlink",2018-08-12,"OKLAHOMA CITY, OK",23
"Suddenlink",2018-08-19,"OKLAHOMA CITY, OK",16
"Suddenlink",2018-08-26,"OKLAHOMA CITY, OK",17
"Suddenlink",2018-09-02,"OKLAHOMA CITY, OK",17
"Suddenlink",2018-09-09,"OKLAHOMA CITY, OK",24
"Suddenlink",2018-09-16,"OKLAHOMA CITY, OK",17
"Suddenlink",2018-09-23,"OKLAHOMA CITY, OK",23
"Suddenlink",2018-09-30,"OKLAHOMA CITY, OK",15
"Suddenlink",2018-10-07,"OKLAHOMA CITY, OK",15
"Suddenlink",2018-10-14,"OKLAHOMA CITY, OK",14
"Suddenlink",2018-10-21,"OKLAHOMA CITY, OK",12
"Suddenlink",2018-10-28,"OKLAHOMA CITY, OK",17
"Suddenlink",2018-11-04,"OKLAHOMA CITY, OK",13
"Suddenlink",2018-11-11,"OKLAHOMA CITY, OK",12
"Suddenlink",2018-11-18,"OKLAHOMA CITY, OK",6
"Suddenlink",2018-11-25,"OKLAHOMA CITY, OK",13
"Suddenlink",2018-12-02,"OKLAHOMA CITY, OK",16
"Suddenlink",2018-12-09,"OKLAHOMA CITY, OK",13
"Suddenlink",2018-12-16,"OKLAHOMA CITY, OK",14
"Suddenlink",2018-12-23,"OKLAHOMA CITY, OK",9
"Suddenlink",2018-12-30,"OKLAHOMA CITY, OK",11
"Suddenlink",2019-01-06,"OKLAHOMA CITY, OK",19
"Suddenlink",2019-01-13,"OKLAHOMA CITY, OK",14
"Suddenlink",2019-01-20,"OKLAHOMA CITY, OK",17
"Suddenlink",2019-01-27,"OKLAHOMA CITY, OK",12
"Suddenlink",2019-02-03,"OKLAHOMA CITY, OK",12
"Suddenlink",2019-02-10,"OKLAHOMA CITY, OK",11
"Suddenlink",2019-02-17,"OKLAHOMA CITY, OK",16
"Suddenlink",2019-02-24,"OKLAHOMA CITY, OK",14
"Suddenlink",2019-03-03,"OKLAHOMA CITY, OK",11
"Suddenlink",2019-03-10,"OKLAHOMA CITY, OK",12
"Suddenlink",2019-03-17,"OKLAHOMA CITY, OK",11
"Suddenlink",2019-03-24,"OKLAHOMA CITY, OK",25
"Suddenlink",2019-03-31,"OKLAHOMA CITY, OK",21
"Suddenlink",2019-04-07,"OKLAHOMA CITY, OK",15
"Suddenlink",2019-04-14,"OKLAHOMA CITY, OK",19
"Suddenlink",2019-04-21,"OKLAHOMA CITY, OK",22
"Suddenlink",2019-04-28,"OKLAHOMA CITY, OK",17
"Suddenlink",2019-05-05,"OKLAHOMA CITY, OK",16
"Suddenlink",2019-05-12,"OKLAHOMA CITY, OK",22
"Suddenlink",2019-05-19,"OKLAHOMA CITY, OK",8
"Suddenlink",2019-05-26,"OKLAHOMA CITY, OK",15
"Suddenlink",2019-06-02,"OKLAHOMA CITY, OK",22
"Suddenlink",2019-06-09,"OKLAHOMA CITY, OK",14
"Suddenlink",2019-06-16,"OKLAHOMA CITY, OK",14
"Suddenlink",2019-06-23,"OKLAHOMA CITY, OK",18
"Suddenlink",2019-06-30,"OKLAHOMA CITY, OK",13
"Suddenlink",2019-07-07,"OKLAHOMA CITY, OK",15
"Suddenlink",2019-07-14,"OKLAHOMA CITY, OK",26
"Suddenlink",2019-07-21,"OKLAHOMA CITY, OK",20
"Suddenlink",2019-07-28,"OKLAHOMA CITY, OK",23
"Suddenlink",2019-08-04,"OKLAHOMA CITY, OK",13
"Suddenlink",2019-08-11,"OKLAHOMA CITY, OK",11
"Suddenlink",2019-08-18,"OKLAHOMA CITY, OK",16
"Suddenlink",2019-08-25,"OKLAHOMA CITY, OK",14
"Suddenlink",2019-09-01,"OKLAHOMA CITY, OK",14
"Suddenlink",2019-09-08,"OKLAHOMA CITY, OK",30
"Suddenlink",2019-09-15,"OKLAHOMA CITY, OK",15
"Suddenlink",2019-09-22,"OKLAHOMA CITY, OK",23
"Suddenlink",2019-09-29,"OKLAHOMA CITY, OK",21
"Suddenlink",2019-10-06,"OKLAHOMA CITY, OK",8
"Suddenlink",2019-10-13,"OKLAHOMA CITY, OK",24
"Suddenlink",2019-10-20,"OKLAHOMA CITY, OK",9
"Suddenlink",2019-10-27,"OKLAHOMA CITY, OK",19
"Suddenlink",2019-11-03,"OKLAHOMA CITY, OK",16
"Suddenlink",2019-11-10,"OKLAHOMA CITY, OK",15
"Suddenlink",2019-11-17,"OKLAHOMA CITY, OK",15
"Suddenlink",2019-11-24,"OKLAHOMA CITY, OK",15
"Suddenlink",2019-12-01,"OKLAHOMA CITY, OK",18
"Suddenlink",2019-12-08,"OKLAHOMA CITY, OK",16
"Suddenlink",2019-12-15,"OKLAHOMA CITY, OK",13
"Suddenlink",2019-12-22,"OKLAHOMA CITY, OK",11
"Suddenlink",2019-12-29,"OKLAHOMA CITY, OK",6
"Suddenlink",2020-01-05,"OKLAHOMA CITY, OK",19
"Suddenlink",2020-01-12,"OKLAHOMA CITY, OK",14
"Suddenlink",2020-01-19,"OKLAHOMA CITY, OK",13
"Suddenlink",2020-01-26,"OKLAHOMA CITY, OK",17
"Suddenlink",2020-02-02,"OKLAHOMA CITY, OK",17
"Suddenlink",2020-02-09,"OKLAHOMA CITY, OK",11
"Suddenlink",2020-02-16,"OKLAHOMA CITY, OK",17
"Suddenlink",2020-02-23,"OKLAHOMA CITY, OK",8
"Suddenlink",2020-03-01,"OKLAHOMA CITY, OK",10
"Suddenlink",2020-03-08,"OKLAHOMA CITY, OK",15
"Suddenlink",2020-03-15,"OKLAHOMA CITY, OK",13
"Suddenlink",2020-03-22,"OKLAHOMA CITY, OK",8
"Suddenlink",2020-03-29,"OKLAHOMA CITY, OK",15
"Suddenlink",2020-04-05,"OKLAHOMA CITY, OK",5
"Suddenlink",2020-04-12,"OKLAHOMA CITY, OK",14
"Suddenlink",2020-04-19,"OKLAHOMA CITY, OK",12
"Suddenlink",2020-04-26,"OKLAHOMA CITY, OK",18
"Suddenlink",2020-05-03,"OKLAHOMA CITY, OK",18
"Suddenlink",2020-05-10,"OKLAHOMA CITY, OK",16
"Suddenlink",2020-05-17,"OKLAHOMA CITY, OK",14
"Suddenlink",2020-05-24,"OKLAHOMA CITY, OK",12
"Suddenlink",2020-05-31,"OKLAHOMA CITY, OK",10
"Suddenlink",2020-06-07,"OKLAHOMA CITY, OK",9
"Suddenlink",2020-06-14,"OKLAHOMA CITY, OK",16
"Suddenlink",2020-06-21,"OKLAHOMA CITY, OK",19
"Suddenlink",2020-06-28,"OKLAHOMA CITY, OK",8
"Suddenlink",2020-07-05,"OKLAHOMA CITY, OK",13
"Suddenlink",2020-07-12,"OKLAHOMA CITY, OK",14
"Suddenlink",2020-07-19,"OKLAHOMA CITY, OK",21
"Suddenlink",2020-07-26,"OKLAHOMA CITY, OK",10
"Suddenlink",2020-08-02,"OKLAHOMA CITY, OK",10
"Suddenlink",2020-08-09,"OKLAHOMA CITY, OK",25
"Suddenlink",2020-08-16,"OKLAHOMA CITY, OK",18
"Suddenlink",2020-08-23,"OKLAHOMA CITY, OK",15
"Suddenlink",2020-08-30,"OKLAHOMA CITY, OK",11
"Suddenlink",2020-09-06,"OKLAHOMA CITY, OK",14
"Suddenlink",2020-09-13,"OKLAHOMA CITY, OK",16
"Suddenlink",2020-09-20,"OKLAHOMA CITY, OK",8
"Suddenlink",2020-09-27,"OKLAHOMA CITY, OK",13
"Suddenlink",2020-10-04,"OKLAHOMA CITY, OK",21
"Suddenlink",2020-10-11,"OKLAHOMA CITY, OK",16
"Suddenlink",2020-10-18,"OKLAHOMA CITY, OK",14
"Suddenlink",2020-10-25,"OKLAHOMA CITY, OK",12
"Suddenlink",2020-11-01,"OKLAHOMA CITY, OK",18
"Suddenlink",2020-11-08,"OKLAHOMA CITY, OK",15
"Suddenlink",2020-11-15,"OKLAHOMA CITY, OK",13
"Suddenlink",2020-11-22,"OKLAHOMA CITY, OK",8
"Suddenlink",2020-11-29,"OKLAHOMA CITY, OK",8
"Suddenlink",2020-12-06,"OKLAHOMA CITY, OK",15
"Suddenlink",2020-12-13,"OKLAHOMA CITY, OK",9
"Suddenlink",2020-12-20,"OKLAHOMA CITY, OK",9
"Suddenlink",2020-12-27,"OKLAHOMA CITY, OK",13
"Suddenlink",2021-01-03,"OKLAHOMA CITY, OK",10
"Suddenlink",2021-01-10,"OKLAHOMA CITY, OK",12
"Suddenlink",2021-01-17,"OKLAHOMA CITY, OK",11
"Suddenlink",2021-01-24,"OKLAHOMA CITY, OK",21
"Suddenlink",2021-01-31,"OKLAHOMA CITY, OK",21
"Suddenlink",2021-02-07,"OKLAHOMA CITY, OK",15
"Suddenlink",2021-02-14,"OKLAHOMA CITY, OK",11
"Suddenlink",2021-02-21,"OKLAHOMA CITY, OK",17
"Suddenlink",2021-02-28,"OKLAHOMA CITY, OK",16
"Suddenlink",2021-03-07,"OKLAHOMA CITY, OK",14
"Suddenlink",2021-03-14,"OKLAHOMA CITY, OK",14
"Suddenlink",2021-03-21,"OKLAHOMA CITY, OK",16
"Suddenlink",2021-03-28,"OKLAHOMA CITY, OK",20
"Suddenlink",2021-04-04,"OKLAHOMA CITY, OK",13
"Suddenlink",2021-04-11,"OKLAHOMA CITY, OK",18
"Suddenlink",2021-04-18,"OKLAHOMA CITY, OK",16
"Suddenlink",2021-04-25,"OKLAHOMA CITY, OK",11
"Suddenlink",2021-05-02,"OKLAHOMA CITY, OK",20
"Suddenlink",2021-05-09,"OKLAHOMA CITY, OK",19
"Suddenlink",2021-05-16,"OKLAHOMA CITY, OK",19
"Suddenlink",2021-05-23,"OKLAHOMA CITY, OK",15
"Suddenlink",2021-05-30,"OKLAHOMA CITY, OK",16
"Suddenlink",2021-06-06,"OKLAHOMA CITY, OK",29
"Suddenlink",2021-06-13,"OKLAHOMA CITY, OK",22
"Suddenlink",2021-06-20,"OKLAHOMA CITY, OK",27
"Suddenlink",2021-06-27,"OKLAHOMA CITY, OK",19
"Suddenlink",2021-07-04,"OKLAHOMA CITY, OK",14
"Suddenlink",2021-07-11,"OKLAHOMA CITY, OK",11
"Suddenlink",2021-07-18,"OKLAHOMA CITY, OK",14
"Suddenlink",2021-07-25,"OKLAHOMA CITY, OK",16
"Suddenlink",2021-08-01,"OKLAHOMA CITY, OK",10
"Suddenlink",2021-08-08,"OKLAHOMA CITY, OK",19
"Suddenlink",2021-08-15,"OKLAHOMA CITY, OK",9
"Suddenlink",2021-08-22,"OKLAHOMA CITY, OK",17
"Suddenlink",2021-08-29,"OKLAHOMA CITY, OK",15
"Suddenlink",2021-09-05,"OKLAHOMA CITY, OK",17
"Suddenlink",2021-09-12,"OKLAHOMA CITY, OK",10
"Suddenlink",2021-09-19,"OKLAHOMA CITY, OK",7
"Suddenlink",2016-01-03,"PARKERSBERG, WV",10
"Suddenlink",2016-01-10,"PARKERSBERG, WV",9
"Suddenlink",2016-01-17,"PARKERSBERG, WV",10
"Suddenlink",2016-01-24,"PARKERSBERG, WV",11
"Suddenlink",2016-01-31,"PARKERSBERG, WV",11
"Suddenlink",2016-02-07,"PARKERSBERG, WV",12
"Suddenlink",2016-02-14,"PARKERSBERG, WV",11
"Suddenlink",2016-02-21,"PARKERSBERG, WV",10
"Suddenlink",2016-02-28,"PARKERSBERG, WV",10
"Suddenlink",2016-03-06,"PARKERSBERG, WV",8
"Suddenlink",2016-03-13,"PARKERSBERG, WV",13
"Suddenlink",2016-03-20,"PARKERSBERG, WV",20
"Suddenlink",2016-03-27,"PARKERSBERG, WV",6
"Suddenlink",2016-04-03,"PARKERSBERG, WV",7
"Suddenlink",2016-04-10,"PARKERSBERG, WV",11
"Suddenlink",2016-04-17,"PARKERSBERG, WV",11
"Suddenlink",2016-04-24,"PARKERSBERG, WV",17
"Suddenlink",2016-05-01,"PARKERSBERG, WV",4
"Suddenlink",2016-05-08,"PARKERSBERG, WV",18
"Suddenlink",2016-05-15,"PARKERSBERG, WV",14
"Suddenlink",2016-05-22,"PARKERSBERG, WV",8
"Suddenlink",2016-05-29,"PARKERSBERG, WV",14
"Suddenlink",2016-06-05,"PARKERSBERG, WV",12
"Suddenlink",2016-06-12,"PARKERSBERG, WV",14
"Suddenlink",2016-06-19,"PARKERSBERG, WV",10
"Suddenlink",2016-06-26,"PARKERSBERG, WV",11
"Suddenlink",2016-07-03,"PARKERSBERG, WV",6
"Suddenlink",2016-07-10,"PARKERSBERG, WV",7
"Suddenlink",2016-07-17,"PARKERSBERG, WV",7
"Suddenlink",2016-07-24,"PARKERSBERG, WV",9
"Suddenlink",2016-07-31,"PARKERSBERG, WV",12
"Suddenlink",2016-08-07,"PARKERSBERG, WV",6
"Suddenlink",2016-08-14,"PARKERSBERG, WV",7
"Suddenlink",2016-08-21,"PARKERSBERG, WV",12
"Suddenlink",2016-08-28,"PARKERSBERG, WV",7
"Suddenlink",2016-09-04,"PARKERSBERG, WV",11
"Suddenlink",2016-09-11,"PARKERSBERG, WV",12
"Suddenlink",2016-09-18,"PARKERSBERG, WV",7
"Suddenlink",2016-09-25,"PARKERSBERG, WV",10
"Suddenlink",2016-10-02,"PARKERSBERG, WV",7
"Suddenlink",2016-10-09,"PARKERSBERG, WV",14
"Suddenlink",2016-10-16,"PARKERSBERG, WV",14
"Suddenlink",2016-10-23,"PARKERSBERG, WV",14
"Suddenlink",2016-10-30,"PARKERSBERG, WV",14
"Suddenlink",2016-11-06,"PARKERSBERG, WV",7
"Suddenlink",2016-11-13,"PARKERSBERG, WV",11
"Suddenlink",2016-11-20,"PARKERSBERG, WV",4
"Suddenlink",2016-11-27,"PARKERSBERG, WV",10
"Suddenlink",2016-12-04,"PARKERSBERG, WV",4
"Suddenlink",2016-12-11,"PARKERSBERG, WV",9
"Suddenlink",2016-12-18,"PARKERSBERG, WV",7
"Suddenlink",2016-12-25,"PARKERSBERG, WV",6
"Suddenlink",2017-01-01,"PARKERSBERG, WV",11
"Suddenlink",2017-01-08,"PARKERSBERG, WV",16
"Suddenlink",2017-01-15,"PARKERSBERG, WV",5
"Suddenlink",2017-01-22,"PARKERSBERG, WV",12
"Suddenlink",2017-01-29,"PARKERSBERG, WV",9
"Suddenlink",2017-02-05,"PARKERSBERG, WV",10
"Suddenlink",2017-02-12,"PARKERSBERG, WV",10
"Suddenlink",2017-02-19,"PARKERSBERG, WV",11
"Suddenlink",2017-02-26,"PARKERSBERG, WV",16
"Suddenlink",2017-03-05,"PARKERSBERG, WV",9
"Suddenlink",2017-03-12,"PARKERSBERG, WV",15
"Suddenlink",2017-03-19,"PARKERSBERG, WV",10
"Suddenlink",2017-03-26,"PARKERSBERG, WV",15
"Suddenlink",2017-04-02,"PARKERSBERG, WV",13
"Suddenlink",2017-04-09,"PARKERSBERG, WV",8
"Suddenlink",2017-04-16,"PARKERSBERG, WV",5
"Suddenlink",2017-04-23,"PARKERSBERG, WV",13
"Suddenlink",2017-04-30,"PARKERSBERG, WV",9
"Suddenlink",2017-05-07,"PARKERSBERG, WV",8
